Episode,Reward,Success,Steps,Final_Absolute_Error,Epsilon,Loss,Wall_Clock_Time
41,12.105330982711166,1,42,0.01285214829399553,0.8183201210226743,0.031292412230478864,13.869060277938843
42,21.86530602192506,1,24,0.005604924470835257,0.8142285204175609,0.02814587322063744,13.941376209259033
43,17.62873980475124,1,74,0.013343156494724062,0.810157377815473,0.030466050777987048,14.180029153823853
44,-43.67570246644317,1,118,0.039171227997136626,0.8061065909263957,0.031007437011763707,14.560218572616577
45,17.470138052571563,1,8,0.018502644614549667,0.8020760579717637,0.0275806812569499,14.585944175720215
46,13.742421351606026,1,73,0.0013951423752170122,0.798065677681905,0.032517966214720515,14.816032648086548
47,20.68491975418292,1,29,0.032329255448503846,0.7940753492934954,0.031714220563399384,14.899021863937378
48,17.040492684580386,1,16,0.00537790247992076,0.7901049725470279,0.035661855014041066,14.954835891723633
49,18.388563211867584,1,41,0.022464780908470927,0.7861544476842928,0.03410811263431863,15.080825805664062
50,4.705767982569521,1,38,0.022009037226213835,0.7822236754458713,0.03389379725252327,15.200181484222412
51,17.398171230219305,1,11,0.007459367336392825,0.778312557068642,0.0316239751198075,15.232264995574951
52,11.676146415434777,1,50,0.023981215930973465,0.7744209942832988,0.030618938244879247,15.400814294815063
53,14.497736820764839,1,33,0.023736073505116806,0.7705488893118823,0.03610714835425218,15.512914657592773
54,8.30444420534186,1,61,0.015489883770866686,0.7666961448653229,0.034583492632039255,15.713550090789795
55,-8.184445968084042,1,60,0.019557851693675993,0.7628626641409962,0.03389094900339842,15.9120774269104
56,22.399276133778038,1,23,0.03866099894544168,0.7590483508202912,0.03583773460401141,15.991856336593628
57,4.885698253975714,1,112,0.002329987199911565,0.7552531090661897,0.03966633923950472,16.344892740249634
58,1.7648290178622048,1,79,0.033306038065650245,0.7514768435208588,0.03718035974645916,16.58836531639099
59,17.266196154011414,1,12,0.03092685090017737,0.7477194593032545,0.03374418010935187,16.63428831100464
60,14.080874204915016,1,25,0.02059782431459578,0.7439808620067382,0.03992821574211121,16.719584703445435
61,16.80236843508901,1,15,0.00018609623244483786,0.7402609576967045,0.03488302690287431,16.76701307296753
62,6.585912948288023,1,52,0.00915826882075721,0.736559652908221,0.04093988479759831,16.931777477264404
63,18.327882362995297,1,21,0.0017403741556670793,0.7328768546436799,0.03703620675064269,16.997910499572754
64,10.923905964032746,1,40,0.002982037178245689,0.7292124703704616,0.045308020897209644,17.12447690963745
65,10.10793817602098,1,66,0.015500240806574722,0.7255664080186093,0.042006244995828834,17.34270668029785
66,15.248263978588511,1,19,0.0074017982289099615,0.7219385759785162,0.04011873097011918,17.406540870666504
67,20.10254502670141,1,75,0.0003095573601079593,0.7183288830986236,0.04716710204879443,17.641535758972168
68,9.494402344617992,1,39,0.039783660364449136,0.7147372386831305,0.0460387064764897,17.773351669311523
69,21.292354233912192,1,24,0.0003662181448796098,0.7111635524897149,0.04968657732630769,17.84687352180481
70,15.788571327610407,1,104,0.004093835732231155,0.7076077347272662,0.049403006927325174,18.18816328048706
71,15.242869317717851,1,22,0.032885565660851046,0.7040696960536299,0.048827822489494625,18.25687074661255
72,29.947050374350503,1,99,0.005847608725952136,0.7005493475733617,0.05181374010451213,18.56799817085266
73,7.215163762809241,1,54,0.024890702316673008,0.697046600835495,0.05107602642642127,18.72991704940796
74,13.944640953652561,1,106,0.021194859242160413,0.6935613678313175,0.05365037218720283,19.059526205062866
75,2.6152059366213436,1,100,0.00010647534936036873,0.6900935609921609,0.05192624123767018,19.384802103042603
76,1.9163219224661567,1,61,0.013607011742802766,0.6866430931872001,0.047889302728972474,19.56657338142395
77,10.633736998820677,1,29,0.01560319107786401,0.6832098777212641,0.05579771518964192,19.654520511627197
78,17.44338605646044,1,11,0.020717061068459122,0.6797938283326578,0.08060683479363268,19.68956756591797
79,21.81173188709654,1,28,0.03730569451023347,0.6763948591909945,0.05455567042476365,19.776658535003662
80,21.19229725373443,1,34,0.024370570616052523,0.6730128848950395,0.05741458583404036,19.88507604598999
81,18.200424103811383,1,27,0.028930263232993747,0.6696478204705644,0.048373668903002036,19.977195024490356
82,-3.368872540909802,1,61,0.03095255407236197,0.6662995813682115,0.06577023937076819,20.168686866760254
83,-1.9386809764429955,1,54,0.023544804534255226,0.6629680834613705,0.06150735390407068,20.339685678482056
84,3.8980495659456196,1,52,9.813172996353536e-05,0.6596532430440636,0.065731656522705,20.506799936294556
85,7.813346980232746,1,35,0.0025061521981230017,0.6563549768288433,0.06410618030599186,20.622918844223022
86,1.5108989017084191,1,68,0.007155118266566285,0.653073201944699,0.06582248208167799,20.84308171272278
87,15.726204978115856,1,41,0.0006019221349380377,0.6498078359349755,0.05879825135556663,20.969019174575806
88,13.565641537541524,1,53,0.02174521438760524,0.6465587967553006,0.05748958196842446,21.146010160446167
89,14.351710002869368,1,24,0.027984971913749324,0.6433260027715241,0.0744554380265375,21.227335929870605
90,13.348739794862922,1,27,0.0023145726856462767,0.6401093727576664,0.07378069649415987,21.318470001220703
91,16.048052337765693,1,15,0.012273785631323753,0.6369088258938781,0.07946829969684283,21.36882972717285
92,18.07969721709378,1,55,0.03048005154552491,0.6337242817644086,0.07801339233463461,21.56384778022766
93,11.065024377126246,1,47,0.0020603651342201434,0.6305556603555866,0.08038687460283016,21.71674132347107
94,11.406042769225314,1,23,0.003585504975121556,0.6274028820538087,0.07863831560572852,21.790640115737915
95,16.98566178625915,1,13,0.0014890938924305985,0.6242658676435396,0.08133864273818639,21.831601858139038
96,14.862211634451523,1,18,0.0035694192252863077,0.6211445383053219,0.09110367049773534,21.887077569961548
97,6.116770272504065,1,100,0.0028905580803821884,0.6180388156137953,0.07491833813488484,22.26900601387024
98,3.5763751502148757,1,48,0.021545465434484212,0.6149486215357263,0.0704415407186995,22.408984184265137
99,16.628827989078125,1,15,0.006037474901363166,0.6118738784280476,0.07520183001955351,22.457765817642212
100,12.126478015247267,1,44,0.00351867074170209,0.6088145090359074,0.07893223146145995,22.592207431793213
101,15.656221071680193,1,18,0.01485054575851752,0.6057704364907278,0.07557045575231314,22.648040771484375
102,10.939352389134001,1,24,0.015871721730782884,0.6027415843082742,0.07709359827761848,22.73492431640625
103,5.2639676949242125,1,37,0.014260412894449126,0.5997278763867329,0.07860076925843149,22.849565505981445
104,13.00544169184868,1,58,0.029877481050220367,0.5967292370047992,0.08370383687574288,23.03648328781128
105,17.49554189648479,1,8,0.03223803144634749,0.5937455908197752,0.08329948247410357,23.060996294021606
106,13.392169795103836,1,36,0.031979355922900576,0.5907768628656763,0.07041436299267742,23.17294931411743
107,9.642919011367486,1,30,0.005154805021129749,0.5878229785513479,0.06252501383423806,23.267751455307007
108,15.116701735381502,1,19,0.03551024430788008,0.5848838636585911,0.06536507420241833,23.330106735229492
109,17.627817670372316,1,28,0.03712794469709707,0.5819594443402982,0.08471629648868527,23.418684244155884
110,6.600975180696692,1,39,0.006476779969295077,0.5790496471185967,0.07529891974841937,23.540745496749878
111,17.060042599914595,1,13,0.00953042639699811,0.5761543988830038,0.089038904899588,23.585559844970703
112,10.586775036749895,1,33,0.01216120826792555,0.5732736268885887,0.08038691702214154,23.68897843360901
113,16.364470196003094,1,18,0.00746178376734305,0.5704072587541458,0.10127766844299105,23.752216577529907
114,16.68546232532244,1,14,0.0026106114127089353,0.567555222460375,0.087008694718991,23.801828622817993
115,17.558779359515757,1,10,0.023410727483339444,0.5647174463480732,0.11586952060461045,23.83052086830139
116,11.943635163761792,1,42,0.023893055615449077,0.5618938591163328,0.0857922276925473,23.968947410583496
117,11.395010902546346,1,32,0.0066517093776576885,0.5590843898207511,0.08773989573819563,24.075063228607178
118,31.086147183552377,1,78,0.012115830759925894,0.5562889678716474,0.09715070821440373,24.316637992858887
119,22.05656539855699,1,16,0.0064699443087367775,0.5535075230322891,0.11003109405282885,24.364821910858154
120,-1.657411526213405,1,50,0.014253344904088694,0.5507399854171277,0.10752472285181285,24.52490496635437
121,9.655653449319653,1,40,0.00018990180195654904,0.547986285490042,0.10097678182646633,24.644933700561523
122,14.645616318995598,1,27,0.015759856957689444,0.5452463540625918,0.08327306241348938,24.726064920425415
123,10.132255800580603,1,63,0.010124487680792438,0.5425201222922789,0.10523123699166471,24.936919927597046
124,20.433513720170595,1,34,0.01606958060674979,0.5398075216808175,0.10043032429016688,25.040583610534668
125,10.531680226977915,1,26,0.008757497323813368,0.5371084840724134,0.09925497387750791,25.125070810317993
126,17.15705828280188,1,12,0.0019655429368417854,0.5344229416520513,0.09508711316933234,25.16275119781494
127,15.142900596838444,1,55,0.012235670991344455,0.531750826943791,0.09908966384828091,25.345125436782837
128,24.0078759599186,1,47,0.0015367008902302665,0.5290920728090721,0.11183771162115513,25.494145154953003
129,12.338540661754086,1,56,0.010412319860845398,0.5264466124450268,0.10337552158827228,25.67729640007019
130,22.702541827317326,1,44,0.00895214102550064,0.5238143793828016,0.10282395564189012,25.809264659881592
131,20.179163374530617,1,22,0.004573321682545706,0.5211953074858876,0.09863120266659693,25.88590669631958
132,15.413243087753653,1,20,0.03869715962986575,0.5185893309484582,0.06701243063434958,25.943735599517822
133,17.284657684046987,1,12,0.006210056332259892,0.5159963842937159,0.07500267447903752,25.984499216079712
134,14.556699923239648,1,24,0.02568475616167054,0.5134164023722473,0.10779328970238566,26.068512439727783
135,10.342118917685003,1,39,0.006926242613728317,0.510849320360386,0.09497701161755966,26.18780207633972
136,5.638879822380837,1,43,0.008851451904239083,0.5082950737585841,0.14249520887469136,26.3285973072052
137,17.535738579789175,1,12,0.011429481600496429,0.5057535983897912,0.15132010945429406,26.369066953659058
138,11.496662707207726,1,25,0.002279918838671846,0.5032248303978422,0.12007254801690578,26.449214696884155
139,9.26419053110294,1,27,0.03371425598975952,0.500708706245853,0.10522964417382523,26.540551900863647
140,20.797663459740576,1,33,0.030091754142282948,0.4982051627146237,0.07787682663536433,26.643539667129517
141,13.91808228851296,1,24,0.007749262057348105,0.49571413690105054,0.09900410054251552,26.712637424468994
142,17.328749076277017,1,11,0.009215434038768594,0.4932355662165453,0.10997222465547649,26.74453067779541
143,14.085627910459879,1,26,0.004117682447220827,0.4907693883854626,0.0999904150286546,26.840281009674072
144,16.747892967890948,1,15,0.007971858218537686,0.4883155414435353,0.08732525495191415,26.885469675064087
145,11.28761157905683,1,28,0.006340104734412266,0.4858739637363176,0.12248215125873685,26.97605848312378
146,28.012616563495243,1,54,0.017767872402712603,0.483444593917636,0.12212213353012447,27.156892776489258
147,16.476834709756076,1,31,0.0009256955154162694,0.4810273709480478,0.14685103345301845,27.25424838066101
148,19.92165628480143,1,47,0.008914058297305967,0.47862223409330756,0.10741687570005021,27.409400701522827
149,17.654767659085337,1,28,0.00260799198152864,0.47622912292284103,0.10851459577679634,27.498762607574463
150,15.728341931197791,1,51,0.023744681334978535,0.4738479773082268,0.10871705453039385,27.658178567886353
151,8.679664459824561,1,31,0.025737567158776176,0.47147873742168567,0.1512494961460752,27.759236097335815
152,15.273709527496248,1,39,0.024249227632622383,0.46912134373457726,0.11290162433989537,27.894587993621826
153,20.527977482927962,1,40,0.002115836696963358,0.46677573701590436,0.1073803042061627,28.020873546600342
154,9.206620268744881,1,32,0.0009597540567298779,0.46444185833082485,0.13794952852185816,28.13145685195923
155,9.313627754175103,1,38,0.0019859586050275935,0.46211964903917074,0.13792109788444482,28.254294395446777
156,17.886235637567005,1,8,0.0016743090317536576,0.4598090507939749,0.13983485521748662,28.2796893119812
157,17.131562707643024,1,16,0.005601820185448116,0.457510005540005,0.15822093654423952,28.335674047470093
158,13.914429535996168,1,23,0.007164308190494295,0.45522245551230495,0.11652089185688806,28.41201114654541
159,18.53934118601028,1,53,0.005719618831777407,0.4529463432347434,0.1495082821907862,28.58404231071472
160,17.21095497040078,1,12,0.007810505477843344,0.4506816115185697,0.11660128257547815,28.622262716293335
161,15.643632153118961,1,26,0.03304173201668381,0.4484282034609769,0.15802681095038468,28.711406230926514
162,10.534364394028671,1,26,0.008635428184003313,0.446186062443672,0.11912426717865926,28.796098947525024
163,17.625133899971843,1,8,0.004587627595305496,0.4439551321314536,0.0894668372347951,28.821134567260742
164,16.279812385234983,1,17,0.006089346274027796,0.4417353564707963,0.11698743547586833,28.873456239700317
165,16.135375190505144,1,18,3.960656255902473e-05,0.43952667968844233,0.1140441848999924,28.93187975883484
166,8.802922089584172,1,28,0.00460384809035741,0.43732904629000013,0.1611369757780007,29.018681287765503
167,19.39239550139755,1,27,0.007140643482415207,0.4351424010585501,0.15693992831640774,29.11180806159973
168,17.14852069504559,1,13,0.010668198650143595,0.43296668905325736,0.14322137932937878,29.15092968940735
169,12.983225905930158,1,27,0.002620685576413706,0.43080185560799106,0.13626974552041954,29.237465620040894
170,9.093344202963635,1,32,0.0028085822751307,0.4286478463299511,0.1294549671583809,29.33363914489746
171,18.384728102292865,1,18,0.034614712610540666,0.42650460709830135,0.1287288111117151,29.3956298828125
172,10.308010824024677,1,40,0.027720839826391064,0.42437208406280985,0.12062115920707583,29.512328386306763
173,17.57654110393487,1,9,0.015499365801244079,0.4222502236424958,0.11821320901314418,29.541356086730957
174,6.4727139686350705,1,45,0.0005116131675404478,0.42013897252428334,0.14614317562017176,29.68849205970764
175,18.575092502031474,1,23,0.015285646092531802,0.4180382776616619,0.11390694522339365,29.764274835586548
176,21.15852238961961,1,17,0.006237086395063499,0.4159480862733536,0.1309415668468265,29.81889772415161
177,16.9281112304423,1,56,0.006858598889426526,0.41386834584198684,0.13471509110448615,29.987667083740234
178,19.006644747033715,1,25,0.007717722464148091,0.4117990041127769,0.13249240957200528,30.06558632850647
179,17.755202867346817,1,8,0.005433713065219413,0.40974000909221303,0.08382816798985004,30.08919358253479
180,12.710858364589512,1,25,0.014059877932709575,0.40769130904675194,0.13484334014356136,30.16406750679016
181,16.56657333280891,1,14,0.021843190699461168,0.40565285250151817,0.14035369934780256,30.209156036376953
182,17.372529450897126,1,10,0.038349228387521236,0.4036245882390106,0.14868132267147302,30.24520206451416
183,16.703687672084197,1,15,0.017930910770429825,0.4016064652978155,0.10577607986827692,30.29013752937317
184,7.554104865086264,1,31,0.005229805919328978,0.3995984329713264,0.12423311846871529,30.385193586349487
185,21.760577187454327,1,32,0.004360418075924688,0.3976004408064698,0.1278644145349972,30.48373031616211
186,16.86604554220103,1,14,0.015041189301367663,0.39561243860243744,0.10259657047156777,30.528268098831177
187,19.56833857805468,1,19,0.00606283247725381,0.3936343764094253,0.13582831660383626,30.589879035949707
188,12.539900375949218,1,27,0.003072088813996454,0.39166620452737816,0.1530611089396256,30.678980827331543
189,1.652559291210487,1,38,0.00415064574874946,0.3897078735047413,0.1454482429513806,30.803893089294434
190,15.31896629189141,1,17,0.0016471797248634457,0.3877593341372176,0.12658443301916122,30.859389066696167
191,13.610531720216386,1,23,0.013987664192455784,0.3858205374665315,0.12105455889326075,30.93717050552368
192,13.69416915861657,1,33,0.0007214118149743154,0.38389143477919885,0.16016929562796245,31.05012559890747
193,15.329070660937578,1,38,0.024632673101020797,0.3819719776053028,0.1538759336659783,31.17519235610962
194,11.795331709668972,1,25,0.008737616911573265,0.3800621177172763,0.16932491086423396,31.25152277946472
195,11.660277147823944,1,24,0.014657119117897577,0.37816180712868996,0.15252449021985134,31.328996896743774
196,15.60898362789303,1,18,0.01340543522677573,0.37627099809304654,0.1647184117593699,31.38335609436035
197,14.384954115087748,1,20,8.985689679807951e-05,0.3743896431025813,0.1488589994609356,31.448596954345703
198,17.083406175184063,1,23,0.0011527413603097947,0.37251769488706843,0.16967239781566287,31.53095841407776
199,12.026388835092076,1,23,0.001179397326207865,0.3706551064126331,0.13997686273701812,31.611170291900635
200,16.038229740411044,1,17,0.012783557090265685,0.36880183088056995,0.09136107991285183,31.663094758987427
201,17.74887871935498,1,8,0.019956525593280462,0.3669578217261671,0.1403837981633842,31.68936276435852
202,17.312083258805796,1,11,0.004989431591803609,0.36512303261753626,0.09660366482355377,31.727351665496826
203,19.94986434841412,1,17,0.002553586125250293,0.3632974174544486,0.15060587731354377,31.78139591217041
204,21.799336315412074,1,45,0.006227356519714955,0.3614809303671764,0.15173158860868877,31.923702001571655
205,9.973332940763793,1,38,0.0018655393942587084,0.3596735257153405,0.14349388541947855,32.0472948551178
206,10.850634941011958,1,23,0.006227970829006058,0.3578751580867638,0.16478754741990048,32.12913250923157
207,11.723354789614678,1,23,0.027213966849609306,0.35608578229633,0.15681411131568576,32.22645354270935
208,18.425784635148013,1,20,0.0028703666409977124,0.3543053533848483,0.15983781842514871,32.290876626968384
209,16.833978860173374,1,14,0.023504156492549444,0.35253382661792404,0.14853441608803614,32.33952593803406
210,17.53219707706012,1,10,0.0023948982695543852,0.3507711574848344,0.12651831079274417,32.37218713760376
211,15.248422711109741,1,18,0.002099596260229597,0.34901730169741024,0.14320943473527828,32.435134172439575
212,22.821718874192445,1,21,0.003942592080249514,0.3472722151889232,0.15882441632094838,32.496989727020264
213,17.881534358870702,1,8,0.0010059624578308592,0.3455358541129786,0.1343026696704328,32.524277687072754
214,13.609447240456939,1,21,0.008523089292102326,0.3438081748424137,0.18014375856589704,32.59348821640015
215,15.352392082801089,1,18,0.007619905196056986,0.3420891339682016,0.13195668895625406,32.65639567375183
216,16.492102710530162,1,15,0.007451010580313611,0.3403786882983606,0.17090107003847757,32.70906591415405
217,16.99508892726153,1,13,0.023701337649839477,0.3386767948568688,0.15584281488106802,32.749842166900635
218,17.83990767165087,1,8,0.0017349955558846261,0.33698341088258443,0.14379769330844283,32.77739477157593
219,13.957577320933343,1,35,0.0204762920725452,0.3352984938281715,0.11631885474281652,32.897703886032104
220,17.609954702688263,1,8,6.523991869037196e-05,0.33362200135903064,0.15523919160477817,32.92072296142578
221,15.507831012184033,1,30,0.004132883597219195,0.33195389135223546,0.15388726095358532,33.018826723098755
222,17.022851441800594,1,13,0.002073781191789331,0.3302941218954743,0.14496306430261868,33.05614471435547
223,19.739181239897153,1,44,0.016958991581936367,0.32864265128599696,0.15381900254975667,33.190454959869385
224,17.21541343455901,1,13,0.005582946011920831,0.326999438029567,0.13506007910921022,33.22911858558655
225,15.779798655374908,1,25,0.011344906249168174,0.3253644408394192,0.1885044988244772,33.31572127342224
226,14.011731183109804,1,19,0.01075518300926892,0.3237376186352221,0.19272762517395772,33.372554302215576
227,17.392847567319404,1,13,0.004991561889879065,0.322118930542046,0.19055154633063537,33.41469478607178
228,10.665752404741943,1,26,0.02147813360429973,0.32050833588933575,0.15161382865447265,33.506848096847534
229,16.744359412323682,1,14,0.01839152953467188,0.31890579420988907,0.15039701773119823,33.56125450134277
230,15.434959168871863,1,27,0.016925619927891544,0.3173112652388396,0.1840090154911633,33.6445426940918
231,16.47048447517445,1,15,0.03629056846120568,0.3157247089126454,0.19711854085326194,33.689834117889404
232,6.866752405092119,1,35,0.011602571180124643,0.3141460853680822,0.15759345921022552,33.81241273880005
233,11.749351176759228,1,26,0.0047877250558591156,0.3125753549412418,0.16982536848921043,33.90510559082031
234,9.561741425748915,1,25,0.024739621712114968,0.31101247816653554,0.1927416618913412,33.98958778381348
235,15.728742283023895,1,18,0.010603120565298718,0.30945741577570285,0.14858491946425703,34.05024337768555
236,9.222770316235255,1,35,0.012395126159271741,0.3079101286968243,0.16488874150174004,34.168798208236694
237,11.547203753795474,1,26,0.007306431906847433,0.3063705780533402,0.15581902159521213,34.2537157535553
238,19.48215979108354,1,26,0.0004769665679085766,0.30483872516307353,0.173070681711229,34.344433307647705
239,1.6972391590476015,1,37,0.02144354767286838,0.3033145315372582,0.18661017927366333,34.469412326812744
240,7.95844303586964,1,29,0.001227997969039385,0.3017979588795719,0.1649039442940005,34.558491468429565
241,16.30091807860881,1,16,0.015956968632738933,0.30028896908517405,0.21447074238676578,34.61478281021118
242,17.290687061008065,1,11,0.005355834370927695,0.2987875242397482,0.1994277567348697,34.64811420440674
243,16.4306231434457,1,15,0.00573148069119267,0.29729358661854943,0.137404748549064,34.699591636657715
244,15.510334187179978,1,17,0.014542918400131333,0.29580711868545667,0.1705646764706163,34.75375032424927
245,23.511856429581528,1,34,0.012489552958713873,0.2943280830920294,0.22418163355220766,34.87915062904358
246,14.816534631955438,1,40,0.01657832894097444,0.29285644267656924,0.1808672327082604,35.008081674575806
247,14.949661603756248,1,18,0.006650402288722546,0.2913921604631864,0.18802071259253555,35.069655656814575
248,15.040719127794727,1,19,0.0019672224480593026,0.28993519966087045,0.22797059032477832,35.136977672576904
249,11.273565743491053,1,27,0.003818887692434103,0.2884855236625661,0.17107952869048826,35.234225034713745
250,14.283562762616203,1,20,0.0010006168866425469,0.28704309604425327,0.18491484299302102,35.302074909210205
251,14.965643758501392,1,19,0.018939208031058696,0.285607880564032,0.17797783987694665,35.37435865402222
252,15.100350761058507,1,19,0.005903042758021726,0.28417984116121187,0.17662563900414266,35.42879390716553
253,8.996805122261867,1,25,0.00541473676538784,0.2827589419554058,0.1561939502507448,35.50399851799011
254,16.9795953896828,1,13,0.03694627493285124,0.28134514724562876,0.17975285534675306,35.549434423446655
255,15.394948676566127,1,19,0.00947948821936384,0.2799384215094006,0.16784854478349812,35.60437035560608
256,17.31119902660139,1,12,0.0028557692805246115,0.27853872940185365,0.1929756604755918,35.64453935623169
257,7.328293540701271,1,29,0.0016106139382859874,0.27714603575484437,0.19559609787217502,35.743019104003906
258,13.159795483644121,1,20,0.0006293111171518095,0.2757603055760701,0.1729062012396753,35.80549764633179
259,10.26621611090377,1,28,0.008481774192550584,0.2743815040481898,0.21521326433867216,35.89719033241272
260,17.438095789123324,1,11,0.006750916592413794,0.2730095965279488,0.1814964577894319,35.930726528167725
261,14.25356649068417,1,19,0.004579169293439045,0.27164454854530906,0.17552260132996658,35.99858069419861
262,16.63937957729213,1,16,0.003600546444052083,0.2702863258025825,0.1828943775035441,36.053160667419434
263,12.636382720433176,1,26,0.005229723884379811,0.2689348941735696,0.18244292909422746,36.14338779449463
264,16.43848440889269,1,15,0.013564636755884096,0.26759021970270175,0.18521248375376065,36.19267797470093
265,17.57947641313076,1,12,0.0014548010880707646,0.2662522686041882,0.16600195551291108,36.23103666305542
266,11.910319649218582,1,24,0.0022789756562069385,0.2649210072611673,0.15948587617216012,36.303099632263184
267,10.49047722349933,1,26,0.001787595205788084,0.26359640222486147,0.20748237835673186,36.391525745391846
268,16.47002999635879,1,15,0.0012847798504226349,0.26227842021373715,0.19412936121225358,36.43737435340881
269,15.909361759666353,1,24,0.004924515016985709,0.2609670281126685,0.20307488491137823,36.513789892196655
270,17.196357809961775,1,25,0.001659570815569389,0.25966219297210513,0.1705349848419428,36.598493576049805
271,17.140710946405306,1,13,0.0029734991196657123,0.2583638820072446,0.20058620119324097,36.64256453514099
272,11.120812459843274,1,31,0.0011963320608128214,0.2570720625972084,0.16809503265446232,36.74624037742615
273,10.346359606278202,1,24,0.0064111528827235365,0.25578670228422234,0.1970052127726376,36.823962688446045
274,17.740486541949213,1,8,0.013817536796334752,0.25450776877280124,0.10495219915173948,36.84776759147644
275,17.809934517508374,1,8,0.014003319640815581,0.2532352299289372,0.17672124621458352,36.872660398483276
276,16.40214533591643,1,16,0.008964539461221221,0.2519690537792925,0.2316576950252056,36.92312216758728
277,11.65537271740177,1,23,0.015531105457642358,0.2507092085103961,0.17139919085995012,37.001015424728394
278,17.145988097705413,1,13,0.010071920545914326,0.2494556624678441,0.2820697521361021,37.04817318916321
279,17.730383324960712,1,8,0.0006934507264768578,0.24820838415550486,0.1536250882782042,37.0775887966156
280,15.030222165165469,1,18,0.0035644042997144965,0.24696734223472733,0.11282652740677197,37.133217573165894
281,16.646783443912863,1,15,0.004441106288974345,0.2457325055235537,0.15430452538033326,37.18882989883423
282,17.01082983855158,1,14,0.0018052374929349302,0.24450384299593592,0.17197592622999633,37.234636068344116
